#separator:tab
#html:true
#guid column:1
#notetype column:2
#deck column:3
#tags column:6
t`BCRxod}*	1706371006450	GZC III - Compleet	Wat is het immunofenotype van CLL?	"CD5+, CD19+, CD23+, met zwakke expressie van CD20 en zwak monoklonaal oppervlakte-immunoglobuline (lichte-ketenrestrictie)<br><br><span style=""background:#fff3c4;color:#5a4300;padding:2px 6px;border-radius:6px"">💡 CD5 + CD23 = CLL. CD5 zonder CD23 (maar mét cycline D1) = mantelcel.</span>"	GZC3::A::T2-maligne-hematologie GZC3::casus::2.3 GZC3::zelfstudie::Z03 check::behouden prio::tentamen vorm::ezelsbrug
gzc3x-75cb35c86533	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 60 jaar, rood gelaat, hoofdpijn en jeuk na het douchen. Hb 11,5 mmol/l, hematocriet 0,56, EPO verlaagd, JAK2 V617F positief."	<b>Polycythaemia vera</b><br>Erytrocytose met láág EPO (autonoom) en JAK2. Aderlaten tot Ht &lt;0,45, laagdosis aspirine, zo nodig hydroxycarbamide.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-9f62fddf7ef1	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Vrouw, 52 jaar, brandende pijnaanvallen in voeten en handen. Trombocyten 900 × 10⁹/l, overige lijnen normaal, CALR-mutatie aangetoond."	<b>Essentiële trombocytose</b><br>Geïsoleerde klonale trombocytose met erythromelalgie. Laagdosis aspirine; hydroxycarbamide bij hoog risico. Beste prognose van de MPN&#x27;s.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-831e8f63247e	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Vrouw, 68 jaar, vermagerd met nachtzweten. Enorme milt. Anemie met traandruppelcellen en een leuko-erytroblastair bloedbeeld. Beenmergaspiratie lukt niet (dry tap)."	<b>Myelofibrose</b><br>Fibrose → extramedullaire hematopoëse in de milt. JAK2/CALR/MPL. Ruxolitinib voor klachten; allogene SCT is de enige curatieve optie.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-0ef64ea30f5b	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 40 jaar, 2 weken ernstig moe, neusbloeding en petechiën. Hb 4,8, leukocyten 2,2, trombocyten 4. Uitstrijk 20% blasten, CD34+ CD33+. Translocatie t(8;21)."	<b>Acute myeloïde leukemie (AML)</b><br>Beenmergverdringing (anemie, bloedingen, infecties) + ≥20% myeloïde blasten. t(8;21) is prognostisch gunstig.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-aaaf13c38b56	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 55 jaar, AML met leukocyten 180 × 10⁹/l, wordt benauwd, verward en ziet wazig."	<b>Leukostase</b><br>Te veel stugge blasten verstoppen de microcirculatie. Spoed: hydratie, snelle cytoreductie, zo nodig leukaferese; geen erytrocytentransfusie.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-8d2ff63cb938	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 68 jaar, moe, vergrote halsklieren. Lymfocyten 55 × 10⁹/l, monotone kleine lymfocyten met gumprechtse schollen. CD5+, CD19+, CD23+, zwak CD20."	<b>Chronische lymfatische leukemie (CLL)</b><br>Rijpe B-cel-lymfocytose ≥5 × 10⁹/l met typisch fenotype. Beenmergonderzoek niet nodig. Behandelen pas bij actieve ziekte.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-dd870e4d0961	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Vrouw, 30 jaar, nachtzweten, koorts en 7 kg afgevallen. Pijnloze halsklieren die pijn doen na alcohol. Thorax: breed mediastinum. Biopt: grote cellen met uilenogen, CD30+ en CD15+."	<b>Klassiek Hodgkinlymfoom</b><br>Reed-Sternbergcellen in een reactieve achtergrond, CD30+/CD15+/CD20−. B-symptomen, bimodale leeftijdspiek. ABVD ± radiotherapie.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-6b84980b05f9	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 35 jaar, één langzaam groeiende halsklier, verder klachtenvrij. Biopt: popcorncellen die CD20+ zijn en CD30− en CD15−."	<b>Nodulair lymfocyten-predominant Hodgkinlymfoom (NLPHL)</b><br>CD20+ popcorncellen → rituximab werkt, anders dan bij klassiek Hodgkin. Indolent, meestal stadium I-II.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-fb6bba8ed672	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 56 jaar, al een jaar pijnloze klieren in hals, oksels en liezen, voelt zich goed. Biopt: follikelvormige groei, CD10+ BCL2+, t(14;18)."	<b>Folliculair lymfoom</b><br>Indolent kiemcentrumlymfoom, meestal stadium III-IV, niet te genezen. Wait-and-see zolang er geen klachten zijn. Risico op transformatie naar DLBCL.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-242d4d211191	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Vrouw, 65 jaar, halszwelling die in enkele weken hard groeit, met koorts en nachtzweten. LDH sterk verhoogd. Biopt: diffuse vellen grote CD20+ B-cellen, Ki67 hoog."	<b>Diffuus grootcellig B-cellymfoom (DLBCL)</b><br>Agressief maar potentieel curatief met R-CHOP. Prognose volgens de IPI.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-f2865325af25	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Jongen, 10 jaar, snel groeiende buikmassa bij de overgang van dunne naar dikke darm, met invaginatie. Biopt: starry sky-beeld, t(8;14)."	<b>Burkitt-lymfoom (sporadische vorm)</b><br>MYC-translocatie, extreem snelle deling: behandeling binnen dagen, groot risico op tumorlysis, maar zeer chemogevoelig.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-b053a65fe20f	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Vrouw, 60 jaar, al lang maagklachten, H. pylori positief. Maagbiopt: kleine lymfocyten die de klierbuizen infiltreren (lymfo-epitheliale laesies)."	<b>MALT-lymfoom van de maag</b><br>Marginale-zonelymfoom door chronische antigene stimulatie. Eerste behandeling: H. pylori-eradicatie.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-1f4a6734b6ce	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 62 jaar, gegeneraliseerde lymfadenopathie, splenomegalie en beenmergbetrokkenheid. B-cellen CD5+, CD23−, cycline D1+, t(11;14)."	<b>Mantelcellymfoom</b><br>CD5+ zoals CLL, maar CD23− en cycline D1+. Agressief beloop, vaker mannen.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-5cb2ffbe4e74	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 50 jaar, enorme milt zonder vergrote klieren, pancytopenie. Beenmergaspiraat: dry tap. Cellen met haarachtige uitlopers, BRAF V600E."	<b>Hairy cell leukemie</b><br>Massale splenomegalie + pancytopenie + dry tap + BRAF. Indolent en zeer chemogevoelig.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-7e64440f9de7	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 55 jaar, al jaren eczeemplekken in het zwembroekgebied die tijdelijk op steroïdzalf reageren, nu verheven plaques. Biopt: CD4+ lymfocyten in de epidermis."	<b>Mycosis fungoides</b><br>Primair cutaan T-cellymfoom met epidermotropisme; indolent. Met circulerende tumorcellen en erythrodermie: Sézary-syndroom.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-47193022fd47	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 60 jaar, heftige rugpijn, verward en polyurie. Hb 6, creatinine 300, calcium 3,0. IgG-kappa M-proteïne 70 g/l, lytische laesies in schedel en wervels."	<b>Multipel myeloom</b><br>CRAB: hyperCalciëmie, Renale insufficiëntie, Anemie, Botlaesies. Rehydratie + bisfosfonaat, daarna inductie en autologe SCT.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-0d83c4bb290c	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 72 jaar, klachtenvrij. Bij routinelab een IgG-kappa M-proteïne van 12 g/l. Beenmerg 5% plasmacellen, geen CRAB."	<b>MGUS</b><br>M-proteïne &lt;30 g/l, &lt;10% plasmacellen, géén orgaanschade. Progressie ~1% per jaar.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-0a45d9225324	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 68 jaar, hoofdpijn, wazig zien en neusbloedingen. IgM-M-proteïne 40 g/l, lymfadenopathie en splenomegalie, geen botlaesies. MYD88-mutatie."	<b>Morbus Waldenström</b><br>IgM (pentameer) → hyperviscositeit. Klieren/milt, maar geen lytische laesies of hypercalciëmie. Plasmaferese bij hyperviscositeit.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-0fa0342b2df6	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 65 jaar, nefrotisch syndroom, een vergrote tong en hartfalen. Vrije lambda-lichte ketens verhoogd. Vetbiopt: appelgroene dubbelbreking met Congorood."	<b>AL-amyloïdose</b><br>Neerslag van lichte-ketenfibrillen in nier, hart, zenuwen en tong. Behandeling gericht op de plasmacelkloon.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-12876c722324	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Jongen, 10 jaar, met Burkitt-lymfoom, een dag na start van chemotherapie: kalium 6,8, fosfaat hoog, calcium laag, urinezuur hoog, nauwelijks urineproductie."	<b>Tumorlysissyndroom</b><br>Kalium, fosfaat en urinezuur omhoog, calcium omlaag, nierfalen door neerslag. Preventie: ruime hydratie + allopurinol/rasburicase.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-42dd864324db	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Vrouw, 45 jaar, 10 dagen na een AML-kuur: temperatuur 38,6 °C, neutrofielen 0,1 × 10⁹/l, verder geen focus."	<b>Febriele neutropenie</b><br>Spoedgeval: kweken afnemen en binnen een uur breedspectrumantibiotica, niet wachten op uitslagen.	GZC3::A::T2-maligne-hematologie check::nieuw vorm::casus prio::tentamen
gzc3x-ff177b3bb745	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Vrouw, 55 jaar, gemetastaseerd mammacarcinoom. Sinds dagen toenemende rugpijn, erger bij liggen, gordelvormige uitstraling en nu zwakke benen."	<b>Dreigende dwarslaesie (myelumcompressie)</b><br>Spoed-MRI van de hele wervelkolom, direct dexamethason, daarna radiotherapie of decompressie. Wie nog loopt, blijft lopen.	GZC3::B::B3-pijn-palliatief check::nieuw vorm::casus prio::tentamen
gzc3x-ab7fd31e38bf	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 68 jaar, plaveiselcelcarcinoom van de long, is dorstig, obstipatie, suf en verward. Calcium 3,4 mmol/l, PTH laag."	<b>Hypercalciëmie door maligniteit (PTHrP)</b><br>Humorale hypercalciëmie: tumor maakt PTHrP, eigen PTH onderdrukt. Rehydratie + bisfosfonaat.	GZC3::B::B3-pijn-palliatief check::nieuw vorm::casus prio::tentamen
gzc3x-09d342db6956	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Patiënt in de terminale fase is stil en teruggetrokken, reageert wisselend over de dag, weet niet waar hij is en plukt af en toe aan het laken."	<b>Delier (hypoactief/gemengd)</b><br>Acuut, fluctuerend, gestoorde aandacht. De hypoactieve vorm wordt vaak voor depressie aangezien. Oorzaak zoeken; haloperidol.	GZC3::B::B3-pijn-palliatief check::nieuw vorm::casus prio::tentamen
gzc3x-7f93dfa9e7d7	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Meisje, 4 jaar, wil niet meer staan, beenpijn, bleek, koorts, blauwe plekken, hepatosplenomegalie. 75% blasten; CD19+, CD10+, TdT+; t(12;21)."	<b>Acute lymfatische leukemie (common B-ALL)</b><br>Meest voorkomende kinderkanker, piek 2-5 jaar. t(12;21) is gunstig. Overleving ~90%.	GZC3::A::T3-groepsspecifiek check::nieuw vorm::casus prio::tentamen
gzc3x-e6df915fa160	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Jongen, 3 jaar, hangerig met koorts en een grote buikmassa links die de middellijn overschrijdt. Urine: VMA en HVA verhoogd. MIBG-scan: tumor bijnier + botmetastasen."	<b>Neuroblastoom</b><br>Neurale lijst/bijniermerg, catecholaminen in urine, MIBG-opname. N-MYC-amplificatie is ongunstig.	GZC3::A::T3-groepsspecifiek check::nieuw vorm::casus prio::tentamen
gzc3x-87dc2558bb2d	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Meisje, 3 jaar, moeder voelt bij het wassen een gladde, pijnloze buikmassa die de middellijn niet overschrijdt. Bloeddruk verhoogd, microscopische hematurie."	<b>Nefroblastoom (Wilms-tumor)</b><br>Behandeling op beeldvorming zonder biopt vooraf (SIOP): preoperatieve chemo → nefrectomie. Genezing ~90%.	GZC3::A::T3-groepsspecifiek check::nieuw vorm::casus prio::tentamen
gzc3x-2fe81f47225e	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Baby van 14 maanden: op foto&#x27;s licht één pupil wit op in plaats van rood, en het kindje kijkt scheel."	<b>Retinoblastoom</b><br>Leukocorie + strabismus. RB1-mutatie; bilateraal = altijd erfelijk. Kalk in de tumor is vrijwel pathognomonisch.	GZC3::A::T3-groepsspecifiek check::nieuw vorm::casus prio::tentamen
gzc3x-112507338eb1	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Jongen, 15 jaar, al 2 maanden &#x27;s nachts pijn boven de knie met zwelling. Röntgen: zonnestraaltjes en een Codman-driehoek in de metafyse."	<b>Osteosarcoom</b><br>Metafyse rond de knie tijdens de groeispurt. Neoadjuvante chemo + ruime resectie; niet stralingsgevoelig.	GZC3::A::T3-groepsspecifiek check::nieuw vorm::casus prio::tentamen
gzc3x-95eb6a6ae7aa	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Meisje, 12 jaar, pijn en zwelling van het bekken met koorts en een verhoogde BSE. Röntgen: uienschil-periostreactie. Translocatie t(11;22)."	<b>Ewing-sarcoom</b><br>Diafyse en platte beenderen, EWSR1-FLI1. Wél stralingsgevoelig: chemo + chirurgie en/of radiotherapie.	GZC3::A::T3-groepsspecifiek check::nieuw vorm::casus prio::tentamen
gzc3x-bfc27a403724	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Jongen, 7 jaar: binnen enkele dagen een blauw, gezwollen ooglid met een naar voren en omlaag staand oog."	<b>Orbitaal rhabdomyosarcoom</b><br>Meest voorkomende maligne orbitatumor bij kinderen. Groeit in dagen → dezelfde dag biopteren en behandelen. Overleving ~90%.	GZC3::A::T3-groepsspecifiek check::nieuw vorm::casus prio::tentamen
gzc3x-4bdcb7477c5b	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Vrouw, 62 jaar, rookt en drinkt, pijn in de linkeronderkaak die uitstraalt naar het oor. Prothese past niet meer, 8 kg afgevallen. Exofytische afwijking op de processus alveolaris."	<b>Plaveiselcelcarcinoom van de mondholte</b><br>Roken + alcohol, referred otalgie (n. V), slecht passende prothese. Primair chirurgie met halsklierbehandeling.	GZC3::A::T4-orgaanspecifiek check::nieuw vorm::casus prio::tentamen
gzc3x-fde0f7fe7113	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 65 jaar, rookt 40 jaar, sinds 5 weken hees. Geen slikklachten, geen halsklieren."	<b>Glottisch larynxcarcinoom</b><br>Heesheid is vroeg symptoom; ware stembanden hebben nauwelijks lymfedrainage → laat klieren. Verwijzen bij heesheid &gt;3 weken.	GZC3::A::T4-orgaanspecifiek check::nieuw vorm::casus prio::tentamen
gzc3x-83d661b717da	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Vrouw, 76 jaar, globusgevoel, pijn in het linkeroor, veranderde stem. Wel een vergrote klier hoog in de hals."	<b>Supraglottisch larynxcarcinoom</b><br>Laat klachten, maar rijke lymfedrainage → vaak al kliermetastasen. Referred otalgie via de n. vagus.	GZC3::A::T4-orgaanspecifiek check::nieuw vorm::casus prio::tentamen
gzc3x-763f53e59310	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 45 jaar, afkomstig uit Zuid-China: eenzijdig verminderd gehoor door vocht achter het trommelvlies, een halsklier en sinds kort dubbelzien."	<b>Nasofarynxcarcinoom</b><br>EBV-geassocieerd. Eenzijdige otitis media met effusie bij een volwassene = nasofarynx inspecteren. Dubbelzien: schedelbasisdoorgroei. Behandeling: (chemo)radiotherapie.	GZC3::A::T4-orgaanspecifiek check::nieuw vorm::casus prio::tentamen
gzc3x-5d533339b89f	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 48 jaar, nooit gerookt, cystische zwelling in de hals. Kleine tumor in de tonsil. Immunohistochemie: p16 sterk positief."	<b>HPV-positief orofarynxcarcinoom</b><br>Jongere niet-rokers, cystische kliermetastase, kleine primaire tumor. Betere prognose (~80% vijfjaarsoverleving).	GZC3::A::T4-orgaanspecifiek check::nieuw vorm::casus prio::tentamen
gzc3x-2de4db92c0f9	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Vrouw, 40 jaar, al jaren een langzaam groeiende, pijnloze, vaste zwelling vóór het oor. Gezicht beweegt normaal."	<b>Pleiomorf adenoom van de parotis</b><br>Meest voorkomende speekselkliertumor. Onvolledig kapsel met pseudopodieën → geen enucleatie maar oppervlakkige parotidectomie.	GZC3::A::T4-orgaanspecifiek check::nieuw vorm::casus prio::tentamen
gzc3x-d988c2e2827e	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 68 jaar, zware roker, zachte zwellingen in beide parotiden."	<b>Warthin-tumor</b><br>Tweede benigne speekselkliertumor: oudere rokers, vaak bilateraal, alleen parotis. Vrijwel nooit maligne.	GZC3::A::T4-orgaanspecifiek check::nieuw vorm::casus prio::tentamen
gzc3x-4e8be5e31eaf	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Man, 55 jaar, snel groeiende pijnlijke parotiszwelling. De mondhoek aan die kant hangt."	<b>Maligne speekselkliertumor</b><br>Facialisparese bij een parotiszwelling = maligne tot het tegendeel bewezen is. Ook alarm: pijn, snelle groei, fixatie, halsklieren.	GZC3::A::T4-orgaanspecifiek check::nieuw vorm::casus prio::tentamen
gzc3x-999e9e99e650	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">🕵️ Wie ben ik?</div>Vrouw, 35 jaar, sinds 3 weken een vast knobbeltje links in de schildklier en vergrote halsklieren. TSH normaal. Punctie: cellen met ingekeepte kernen."	<b>Papillair schildkliercarcinoom</b><br>Meest voorkomend (~80%), lymfogene verspreiding, BRAF V600E. Thyreoïdectomie + I-131-ablatie; prognose zeer goed.	GZC3::A::T4-orgaanspecifiek check::nieuw vorm::casus prio::tentamen
